Transaction_ID,Customer_ID,Account_Age_Months,Customer_Age,Gender,Marital_Status,Income_Level,Occupation,Device_Type,Is_Registered_Device,Transaction_Type,Merchant_Category,Location_Match,Country_Match,IP_Risk_Score,Amount,Time_of_Day,Day_of_Week,Is_Weekend,Is_Holiday,Num_Past_Transactions,Avg_Transaction_Amount_30d,Num_Failed_Login_24h,Past_Fraud_Flag,Card_Swipe_Error,Transaction_Duration_Seconds,Velocity_Score,Device_OS,Card_Type,Card_Tier,Foreign_Transaction,Currency_Conversion_Rate,Customer_Segment,Loyalty_Status,Risk_Score,Is_Fraud
2425,CUST12424,63,46,Other,Divorced,High,Retired,POS_Terminal,No,In-Store,Grocery,Yes,Yes,0.31,40.67,Morning,Tuesday,No,No,46,73.48,1,No,No,258,1.02,Linux,Debit,Platinum,No,1.05,Business,Bronze,0.14,0
2426,CUST12425,205,32,Male,Divorced,Medium,Service,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.14,10.93,Morning,Sunday,Yes,No,51,72.22,0,No,No,119,1.18,Android,Debit,Platinum,No,1.02,High Net Worth,Silver,0.1,0
2427,CUST12426,129,67,Male,Married,High,Student,POS_Terminal,Yes,In-Store,Electronics,No,Yes,0.11,218.78,Evening,Sunday,No,Yes,39,68.16,0,No,No,196,0.89,Windows,Prepaid,Basic,No,1.13,Business,Gold,0.1,0
2428,CUST12427,49,66,Female,Divorced,Low,Service,Mobile,Yes,ATM,Gambling,Yes,Yes,0.12,109.07,Evening,Friday,No,No,48,63.86,1,No,Yes,209,1.05,Linux,Credit,Gold,No,1.08,Retail,Silver,0.28,0
2429,CUST12428,5,46,Male,Divorced,Low,Student,Mobile,Yes,Wire,Pharmacy,Yes,Yes,0.55,277.06,Evening,Saturday,No,No,55,67.3,1,Yes,No,224,1.17,Android,Debit,Gold,No,1.15,High Net Worth,Bronze,0.3,0
2430,CUST12429,83,58,Female,Single,Medium,Retired,POS_Terminal,No,Online,Apparel,Yes,Yes,0.59,35.77,Evening,Sunday,Yes,No,67,102.03,1,No,No,183,1.27,Android,Credit,Gold,No,1.18,High Net Worth,Gold,0.3,0
2431,CUST12430,72,57,Other,Divorced,High,Student,POS_Terminal,No,Wire,Gambling,Yes,Yes,0.26,88.82,Evening,Wednesday,No,No,47,91.15,0,No,Yes,84,1.05,Windows,Prepaid,Gold,No,1.08,High Net Worth,Silver,0.34,0
2432,CUST12431,118,33,Male,Single,Medium,Professional,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.28,164.86,Afternoon,Thursday,Yes,Yes,70,56.32,0,No,No,225,0.85,Windows,Prepaid,Gold,No,0.97,Retail,Gold,0.28,0
2433,CUST12432,67,53,Female,Married,High,Professional,POS_Terminal,Yes,In-Store,Apparel,Yes,Yes,0.32,34.29,Night,Tuesday,Yes,No,37,91.82,0,No,No,122,1.07,iOS,Debit,Gold,No,1.1,Business,Silver,0.14,0
2434,CUST12433,27,19,Female,Married,High,Service,Desktop,Yes,ATM,Gambling,Yes,Yes,0.49,37.62,Morning,Monday,No,No,49,72.74,0,No,No,168,0.86,Linux,Prepaid,Gold,No,0.96,Retail,Gold,0.04,0
2435,CUST12434,39,56,Male,Divorced,Low,Professional,Desktop,No,Online,Gambling,Yes,Yes,0.31,8.7,Evening,Friday,No,Yes,44,68.51,1,No,No,75,1.07,iOS,Credit,Basic,No,1.12,Retail,Silver,0.06,0
2436,CUST12435,88,68,Male,Single,High,Service,Desktop,Yes,ATM,Grocery,Yes,Yes,0.19,25.39,Afternoon,Monday,Yes,No,45,39.86,2,No,No,62,1.2,Linux,Prepaid,Basic,No,1.11,Business,Gold,0.37,0
2437,CUST12436,153,66,Female,Single,High,Student,POS_Terminal,Yes,In-Store,Apparel,No,Yes,0.12,240.41,Evening,Thursday,No,No,56,84.48,0,No,No,142,0.93,Linux,Debit,Basic,No,1.12,Retail,Bronze,0.4,0
2438,CUST12437,73,50,Other,Single,Low,Professional,Desktop,No,In-Store,Pharmacy,Yes,Yes,0.35,247.87,Night,Friday,Yes,No,51,71.18,0,No,No,209,0.89,Linux,Credit,Basic,Yes,1.11,High Net Worth,Gold,0.52,0
2439,CUST12438,208,50,Female,Married,High,Retired,POS_Terminal,Yes,Wire,Gambling,No,Yes,0.27,197.41,Afternoon,Wednesday,No,No,37,36.33,0,No,No,48,0.76,Windows,Prepaid,Gold,No,1.07,Retail,Gold,0.18,0
2440,CUST12439,38,31,Male,Single,High,Service,Desktop,Yes,In-Store,Electronics,Yes,Yes,0.07,4.45,Afternoon,Saturday,No,No,45,65.11,0,No,No,235,0.95,Linux,Prepaid,Basic,No,1.07,High Net Worth,Gold,0.02,0
2441,CUST12440,67,21,Female,Married,High,Retired,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.18,104.81,Evening,Thursday,Yes,No,47,95.63,0,No,Yes,162,0.73,Windows,Debit,Basic,No,1.13,Retail,Bronze,0.17,0
2442,CUST12441,165,30,Other,Single,High,Service,POS_Terminal,Yes,Wire,Electronics,No,Yes,0.28,139.21,Afternoon,Tuesday,Yes,Yes,51,107.1,0,No,No,227,0.91,iOS,Debit,Gold,No,1.05,High Net Worth,Gold,0.32,1
2443,CUST12442,79,26,Female,Married,Low,Student,POS_Terminal,Yes,Wire,Pharmacy,No,Yes,0.07,320.34,Night,Tuesday,No,No,53,75.51,0,No,No,152,1.06,Windows,Debit,Gold,Yes,1.0,Retail,Gold,0.49,0
2444,CUST12443,32,46,Female,Divorced,Medium,Professional,POS_Terminal,Yes,In-Store,Grocery,No,Yes,0.01,54.29,Morning,Friday,No,No,46,70.56,0,No,No,29,1.0,Linux,Prepaid,Basic,No,1.11,High Net Worth,Silver,0.16,1
2445,CUST12444,158,20,Male,Divorced,Low,Student,Mobile,Yes,In-Store,Grocery,Yes,Yes,0.32,44.99,Evening,Saturday,No,No,68,87.05,0,No,No,16,0.67,Windows,Credit,Basic,No,1.15,High Net Worth,Silver,0.31,0
2446,CUST12445,143,61,Male,Single,High,Service,Desktop,Yes,Wire,Electronics,Yes,Yes,0.07,77.86,Morning,Wednesday,No,No,53,63.94,0,No,No,181,1.14,Android,Credit,Platinum,No,1.09,High Net Worth,Gold,0.05,0
2447,CUST12446,59,72,Other,Married,Low,Professional,Mobile,No,Wire,Grocery,Yes,Yes,0.45,58.92,Afternoon,Tuesday,No,No,49,50.87,1,No,No,288,1.22,Linux,Debit,Gold,Yes,1.1,Business,Bronze,0.34,0
2448,CUST12447,3,50,Female,Single,High,Service,Desktop,No,ATM,Apparel,Yes,Yes,0.04,6.99,Evening,Thursday,Yes,No,52,81.19,2,No,No,281,1.12,Linux,Credit,Platinum,No,1.08,Retail,Silver,0.16,0
2449,CUST12448,221,67,Male,Single,Medium,Student,POS_Terminal,No,Online,Apparel,Yes,Yes,0.39,65.15,Night,Saturday,No,No,49,60.42,0,No,No,228,0.9,Linux,Prepaid,Gold,No,1.11,Retail,Gold,0.51,0
2450,CUST12449,18,24,Female,Married,Medium,Professional,Desktop,Yes,ATM,Pharmacy,Yes,Yes,0.19,73.28,Evening,Saturday,No,No,36,96.36,0,No,No,85,0.32,Linux,Prepaid,Basic,No,1.06,Retail,Bronze,0.5,0
2451,CUST12450,32,63,Other,Single,High,Professional,POS_Terminal,Yes,In-Store,Apparel,Yes,Yes,0.28,329.89,Evening,Wednesday,No,No,42,83.0,1,No,No,160,1.17,Linux,Debit,Basic,No,1.09,Business,Silver,0.36,0
2452,CUST12451,101,44,Male,Single,High,Retired,Desktop,No,ATM,Grocery,Yes,Yes,0.07,21.69,Night,Wednesday,Yes,No,43,78.23,1,No,No,7,1.02,Linux,Credit,Basic,No,1.06,Business,Gold,0.4,0
2453,CUST12452,198,26,Other,Married,Low,Professional,Mobile,Yes,In-Store,Electronics,Yes,Yes,0.36,69.71,Afternoon,Sunday,Yes,No,56,57.86,0,No,No,20,1.06,iOS,Prepaid,Basic,No,1.11,Retail,Gold,0.32,0
2454,CUST12453,164,25,Other,Married,Low,Student,Mobile,Yes,In-Store,Grocery,Yes,Yes,0.21,22.3,Evening,Thursday,Yes,No,62,71.23,0,No,Yes,269,1.33,Windows,Prepaid,Basic,No,1.13,Retail,Gold,0.29,0
2455,CUST12454,198,72,Other,Single,Low,Retired,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.37,69.14,Evening,Sunday,Yes,No,58,82.94,0,No,No,30,0.91,Windows,Credit,Gold,No,1.16,Retail,Bronze,0.44,0
2456,CUST12455,11,65,Other,Divorced,Medium,Student,Mobile,Yes,Wire,Electronics,Yes,Yes,0.29,115.44,Evening,Thursday,No,No,38,41.13,0,No,No,114,1.2,Linux,Prepaid,Platinum,No,1.16,High Net Worth,Silver,0.72,0
2457,CUST12456,117,41,Other,Divorced,High,Retired,Desktop,Yes,Wire,Apparel,Yes,No,0.32,292.38,Evening,Friday,No,No,48,50.8,0,Yes,No,194,1.1,Windows,Debit,Gold,No,1.09,High Net Worth,Gold,0.57,0
2458,CUST12457,183,71,Male,Divorced,High,Student,Mobile,Yes,Online,Gambling,Yes,Yes,0.28,100.92,Morning,Wednesday,No,No,56,52.67,0,No,No,112,1.06,Windows,Debit,Platinum,No,1.11,Retail,Gold,0.07,0
2459,CUST12458,88,55,Female,Single,High,Retired,Mobile,Yes,ATM,Grocery,No,Yes,0.19,144.71,Morning,Thursday,Yes,No,38,104.87,0,No,No,89,1.09,iOS,Credit,Platinum,No,1.19,High Net Worth,Bronze,0.47,0
2460,CUST12459,201,43,Male,Divorced,High,Service,Mobile,Yes,ATM,Apparel,Yes,Yes,0.18,128.97,Night,Wednesday,No,No,32,70.13,0,No,No,261,1.12,Windows,Debit,Basic,Yes,1.0,Retail,Bronze,0.2,0
2461,CUST12460,28,63,Other,Single,Medium,Student,POS_Terminal,No,ATM,Gambling,Yes,Yes,0.24,44.85,Afternoon,Monday,Yes,No,46,112.73,0,No,No,23,0.76,Windows,Debit,Basic,No,1.15,Business,Silver,0.64,0
2462,CUST12461,31,45,Other,Single,Low,Professional,Mobile,Yes,ATM,Apparel,Yes,Yes,0.19,266.42,Morning,Saturday,Yes,No,63,111.37,0,No,No,244,1.22,Android,Credit,Basic,Yes,1.08,High Net Worth,Gold,0.24,1
2463,CUST12462,34,23,Male,Divorced,Medium,Professional,Mobile,No,Online,Pharmacy,Yes,Yes,0.06,157.76,Morning,Wednesday,Yes,No,42,53.65,0,Yes,No,106,0.93,Windows,Credit,Platinum,No,1.07,High Net Worth,Gold,0.41,0
2464,CUST12463,20,64,Other,Single,High,Professional,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.13,64.83,Evening,Monday,Yes,No,41,53.44,0,No,No,39,0.85,Android,Debit,Gold,No,1.07,High Net Worth,Silver,0.04,0
2465,CUST12464,29,25,Male,Single,High,Professional,Mobile,Yes,In-Store,Apparel,Yes,Yes,0.25,85.47,Afternoon,Wednesday,No,No,53,55.98,1,No,No,6,1.22,Linux,Debit,Basic,Yes,1.0,Retail,Gold,0.35,0
2466,CUST12465,23,34,Other,Divorced,Medium,Service,Desktop,Yes,Wire,Pharmacy,Yes,Yes,0.16,65.58,Night,Monday,Yes,No,49,96.0,2,Yes,No,76,0.72,Linux,Debit,Gold,No,1.15,Retail,Bronze,0.28,0
2467,CUST12466,225,24,Male,Single,Low,Service,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.28,424.39,Morning,Tuesday,Yes,No,42,59.8,0,No,No,186,1.01,iOS,Credit,Platinum,No,1.05,High Net Worth,Gold,0.33,0
2468,CUST12467,34,31,Male,Single,High,Professional,POS_Terminal,Yes,Online,Pharmacy,Yes,No,0.31,313.18,Night,Saturday,No,No,49,88.16,1,Yes,Yes,195,1.03,Windows,Credit,Basic,No,1.15,Retail,Bronze,0.61,0
2469,CUST12468,53,71,Other,Single,High,Professional,POS_Terminal,Yes,In-Store,Electronics,Yes,Yes,0.41,102.15,Afternoon,Tuesday,No,No,49,84.43,0,No,No,138,1.08,Linux,Prepaid,Platinum,No,1.06,Business,Bronze,0.3,0
2470,CUST12469,192,41,Male,Married,Low,Service,Desktop,Yes,Wire,Gambling,Yes,Yes,0.36,199.43,Morning,Wednesday,Yes,No,48,94.68,1,Yes,No,299,1.2,Linux,Debit,Basic,No,1.08,Business,Bronze,0.24,1
2471,CUST12470,2,68,Other,Divorced,High,Professional,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.27,96.71,Night,Wednesday,Yes,No,55,60.92,0,No,No,80,0.75,Windows,Debit,Basic,No,1.06,Retail,Gold,0.44,0
2472,CUST12471,217,30,Male,Single,Low,Service,Desktop,Yes,ATM,Pharmacy,Yes,Yes,0.36,294.69,Evening,Thursday,Yes,No,43,78.87,0,No,No,156,0.84,Linux,Debit,Gold,No,1.18,Business,Silver,0.4,0
2473,CUST12472,59,39,Female,Married,Low,Student,Desktop,No,ATM,Grocery,Yes,Yes,0.66,80.22,Evening,Saturday,No,No,62,82.73,2,No,No,153,0.71,Android,Debit,Basic,No,1.0,High Net Worth,Gold,0.24,0
2474,CUST12473,198,53,Male,Single,Medium,Professional,Mobile,Yes,Wire,Pharmacy,No,Yes,0.43,171.82,Morning,Monday,Yes,No,44,69.63,1,No,No,73,1.0,Windows,Prepaid,Gold,No,1.11,Retail,Bronze,0.18,0
2475,CUST12474,78,28,Other,Divorced,Medium,Service,Mobile,No,Wire,Gambling,Yes,Yes,0.32,46.18,Night,Monday,Yes,No,37,129.98,0,No,No,135,1.29,Windows,Prepaid,Platinum,No,1.07,High Net Worth,Silver,0.55,0
2476,CUST12475,54,20,Other,Married,Medium,Service,POS_Terminal,Yes,In-Store,Grocery,Yes,Yes,0.25,12.19,Afternoon,Saturday,No,No,51,94.5,1,No,No,252,1.14,iOS,Debit,Gold,Yes,1.07,Retail,Gold,0.33,0
2477,CUST12476,30,38,Other,Married,High,Professional,Mobile,Yes,Wire,Electronics,Yes,Yes,0.64,85.93,Evening,Saturday,Yes,No,52,90.09,0,Yes,No,141,0.87,Linux,Debit,Basic,No,1.06,Retail,Bronze,0.35,0
2478,CUST12477,202,35,Female,Single,Low,Student,Desktop,Yes,Wire,Apparel,Yes,Yes,0.41,10.62,Evening,Saturday,Yes,No,47,106.03,0,No,No,240,1.07,Android,Debit,Gold,No,1.05,High Net Worth,Gold,0.23,0
2479,CUST12478,153,71,Other,Single,High,Student,Mobile,Yes,In-Store,Pharmacy,Yes,Yes,0.43,116.87,Evening,Friday,Yes,No,50,83.66,0,No,No,92,0.94,Windows,Prepaid,Gold,Yes,1.14,Business,Silver,0.29,0
2480,CUST12479,225,65,Female,Married,Low,Service,POS_Terminal,No,Online,Pharmacy,No,Yes,0.38,60.81,Night,Sunday,Yes,No,37,83.71,0,Yes,No,4,1.06,Android,Credit,Platinum,No,1.12,Retail,Bronze,0.13,0
2481,CUST12480,128,69,Female,Married,High,Service,POS_Terminal,Yes,Wire,Grocery,Yes,Yes,0.21,50.79,Night,Friday,Yes,No,35,106.52,1,No,No,168,1.08,Android,Debit,Platinum,No,1.09,Retail,Bronze,0.44,0
2482,CUST12481,28,61,Female,Divorced,Low,Student,Desktop,Yes,Wire,Apparel,Yes,Yes,0.53,20.32,Evening,Thursday,No,No,52,79.01,1,No,No,155,0.79,Windows,Prepaid,Gold,No,1.15,Business,Silver,0.34,0
2483,CUST12482,81,62,Other,Married,Low,Student,Mobile,Yes,Wire,Electronics,Yes,Yes,0.37,48.09,Afternoon,Monday,No,No,42,75.45,2,No,No,263,1.15,Android,Debit,Gold,No,1.09,High Net Worth,Silver,0.41,0
2484,CUST12483,184,31,Male,Divorced,Medium,Student,Desktop,Yes,Online,Electronics,Yes,Yes,0.12,53.21,Evening,Wednesday,No,No,55,62.36,0,No,No,146,0.88,iOS,Prepaid,Basic,No,1.11,Retail,Gold,0.36,0
2485,CUST12484,230,21,Female,Married,Low,Retired,Desktop,Yes,In-Store,Pharmacy,No,Yes,0.42,6.34,Morning,Saturday,No,No,48,107.35,0,No,No,224,1.16,Android,Prepaid,Gold,No,1.1,Retail,Bronze,0.43,0
2486,CUST12485,188,49,Female,Divorced,Medium,Professional,Mobile,Yes,ATM,Gambling,Yes,Yes,0.61,173.84,Morning,Sunday,Yes,No,54,94.53,1,No,No,223,1.03,Linux,Debit,Basic,No,1.18,Business,Gold,0.28,0
2487,CUST12486,165,50,Male,Married,High,Professional,Desktop,Yes,ATM,Apparel,Yes,Yes,0.36,110.15,Evening,Thursday,No,No,62,58.0,3,No,No,261,0.95,Windows,Debit,Platinum,No,1.11,High Net Worth,Gold,0.23,0
2488,CUST12487,137,73,Male,Married,High,Retired,Mobile,Yes,Wire,Gambling,Yes,Yes,0.68,120.73,Morning,Wednesday,Yes,No,65,78.16,0,No,No,5,1.37,Android,Credit,Platinum,No,1.1,High Net Worth,Gold,0.16,0
2489,CUST12488,47,19,Other,Married,Medium,Retired,POS_Terminal,Yes,ATM,Gambling,Yes,Yes,0.42,32.21,Night,Monday,Yes,No,54,68.59,1,No,No,91,0.78,Android,Debit,Basic,No,1.09,Retail,Gold,0.13,0
2490,CUST12489,137,41,Female,Divorced,Low,Service,Desktop,No,In-Store,Grocery,No,Yes,0.22,108.17,Night,Sunday,No,No,50,47.29,0,No,No,41,1.07,Windows,Prepaid,Basic,No,1.14,Business,Bronze,0.1,0
2491,CUST12490,16,39,Other,Divorced,Medium,Service,Desktop,Yes,In-Store,Pharmacy,Yes,Yes,0.16,13.08,Evening,Saturday,Yes,No,55,78.29,1,No,No,282,0.69,Windows,Prepaid,Platinum,No,1.11,High Net Worth,Bronze,0.28,0
2492,CUST12491,161,18,Other,Single,Medium,Professional,POS_Terminal,Yes,Online,Gambling,Yes,Yes,0.23,106.74,Evening,Monday,Yes,No,51,79.85,0,No,No,76,0.96,iOS,Debit,Gold,Yes,1.05,Business,Silver,0.51,0
2493,CUST12492,239,34,Male,Single,Medium,Retired,POS_Terminal,Yes,ATM,Grocery,Yes,Yes,0.44,103.56,Night,Sunday,No,No,46,72.29,2,No,No,273,0.96,iOS,Debit,Platinum,No,1.1,High Net Worth,Bronze,0.69,0
2494,CUST12493,169,73,Female,Divorced,Medium,Retired,POS_Terminal,Yes,Online,Apparel,Yes,Yes,0.33,54.09,Afternoon,Friday,No,No,47,90.88,0,No,No,280,1.09,Windows,Credit,Platinum,No,1.05,Business,Silver,0.42,1
2495,CUST12494,108,43,Female,Divorced,Medium,Retired,Mobile,Yes,Online,Gambling,Yes,Yes,0.76,140.78,Evening,Sunday,No,No,44,65.32,2,No,No,162,1.11,Android,Credit,Gold,No,1.04,Retail,Gold,0.46,0
2496,CUST12495,112,59,Male,Single,Low,Student,POS_Terminal,No,Online,Gambling,Yes,Yes,0.21,470.52,Afternoon,Wednesday,No,No,53,58.86,0,No,No,103,0.69,Linux,Prepaid,Platinum,No,1.17,High Net Worth,Gold,0.26,0
2497,CUST12496,176,29,Female,Divorced,Low,Service,Desktop,Yes,Online,Gambling,Yes,Yes,0.44,119.95,Afternoon,Friday,Yes,Yes,47,83.47,1,No,No,222,1.06,Android,Credit,Gold,No,1.16,Business,Gold,0.36,0
2498,CUST12497,34,28,Other,Married,High,Professional,POS_Terminal,No,Online,Electronics,Yes,Yes,0.08,77.54,Morning,Thursday,Yes,No,51,46.73,0,No,No,108,0.97,Linux,Prepaid,Basic,No,1.04,Retail,Gold,0.72,0
2499,CUST12498,140,72,Other,Divorced,Medium,Retired,Desktop,Yes,Wire,Electronics,Yes,Yes,0.29,41.34,Afternoon,Monday,No,No,53,71.81,2,No,No,224,1.15,Windows,Prepaid,Gold,No,1.02,Retail,Gold,0.19,0
2500,CUST12499,54,63,Female,Single,High,Service,Desktop,No,ATM,Grocery,Yes,Yes,0.1,55.14,Afternoon,Saturday,Yes,No,51,80.78,0,No,No,272,1.36,Linux,Debit,Platinum,No,1.08,Business,Silver,0.09,0
2501,CUST12500,84,27,Other,Married,Medium,Student,POS_Terminal,Yes,Online,Grocery,Yes,Yes,0.16,89.24,Morning,Tuesday,No,No,53,74.27,0,No,No,214,1.24,Windows,Credit,Gold,No,1.05,Business,Silver,0.57,0
2502,CUST12501,47,72,Other,Married,Low,Professional,Desktop,No,In-Store,Electronics,Yes,Yes,0.45,170.95,Night,Monday,No,No,51,61.68,1,No,No,34,1.58,iOS,Prepaid,Basic,No,1.05,High Net Worth,Gold,0.35,0
2503,CUST12502,33,67,Other,Single,Low,Student,Mobile,Yes,Online,Apparel,Yes,No,0.24,47.7,Night,Wednesday,No,No,52,80.74,0,No,No,61,0.81,Linux,Prepaid,Platinum,Yes,1.0,Retail,Bronze,0.25,0
2504,CUST12503,221,33,Other,Divorced,Low,Professional,POS_Terminal,No,Wire,Apparel,Yes,Yes,0.16,6.93,Evening,Tuesday,No,No,53,43.55,2,No,No,199,1.27,Linux,Debit,Platinum,Yes,1.12,Business,Gold,0.31,1
2505,CUST12504,50,22,Other,Divorced,Medium,Service,Mobile,Yes,Wire,Gambling,Yes,Yes,0.27,24.72,Evening,Friday,No,No,43,89.07,1,No,No,287,0.82,Linux,Debit,Basic,No,1.06,High Net Worth,Gold,0.28,0
2506,CUST12505,138,19,Other,Single,High,Service,Desktop,Yes,In-Store,Grocery,Yes,No,0.18,62.27,Evening,Monday,Yes,No,47,128.69,0,No,No,52,1.7,iOS,Prepaid,Platinum,No,1.07,Business,Bronze,0.33,0
2507,CUST12506,129,69,Other,Single,Low,Student,Desktop,Yes,Online,Pharmacy,Yes,Yes,0.29,106.51,Night,Saturday,No,No,43,108.38,0,No,No,47,0.61,Linux,Prepaid,Basic,No,1.07,Retail,Gold,0.05,0
2508,CUST12507,51,34,Female,Married,High,Service,POS_Terminal,Yes,In-Store,Pharmacy,Yes,Yes,0.03,219.04,Evening,Thursday,Yes,No,45,63.85,1,No,No,240,1.08,Linux,Credit,Gold,No,1.12,Business,Gold,0.42,0
2509,CUST12508,150,66,Male,Single,High,Professional,Mobile,Yes,In-Store,Gambling,Yes,Yes,0.49,5.06,Morning,Sunday,Yes,No,60,72.76,0,No,No,261,1.17,Linux,Debit,Basic,No,1.14,High Net Worth,Gold,0.07,0
2510,CUST12509,131,44,Male,Divorced,High,Student,POS_Terminal,No,Wire,Pharmacy,Yes,Yes,0.52,51.08,Afternoon,Tuesday,Yes,No,50,86.21,0,Yes,No,2,1.08,Linux,Prepaid,Basic,No,1.07,Business,Gold,0.28,0
2511,CUST12510,101,46,Male,Married,High,Retired,POS_Terminal,Yes,In-Store,Gambling,Yes,Yes,0.08,160.52,Night,Saturday,No,No,50,44.69,0,No,No,270,0.77,Linux,Credit,Platinum,No,1.17,Retail,Gold,0.43,0
2512,CUST12511,130,60,Female,Married,Low,Student,Desktop,Yes,ATM,Apparel,Yes,Yes,0.21,14.96,Night,Wednesday,No,No,45,87.42,0,No,No,188,0.83,Android,Credit,Gold,No,1.05,High Net Worth,Silver,0.38,0
2513,CUST12512,202,44,Other,Married,Low,Service,POS_Terminal,Yes,Online,Gambling,Yes,Yes,0.18,175.67,Evening,Thursday,No,No,45,80.59,1,No,No,7,1.09,Windows,Debit,Basic,No,1.15,Retail,Silver,0.27,0
2514,CUST12513,194,50,Female,Single,Low,Professional,Mobile,Yes,Wire,Grocery,Yes,Yes,0.19,66.99,Night,Friday,Yes,No,44,64.79,2,Yes,No,150,1.34,iOS,Debit,Basic,No,1.12,Business,Silver,0.2,0
2515,CUST12514,175,63,Other,Married,Medium,Service,Desktop,No,Wire,Grocery,Yes,Yes,0.18,30.34,Afternoon,Monday,Yes,No,43,60.43,0,No,Yes,33,1.02,Linux,Credit,Basic,No,1.13,Business,Silver,0.12,0
2516,CUST12515,14,24,Male,Married,Low,Student,POS_Terminal,Yes,ATM,Grocery,Yes,Yes,0.39,201.5,Afternoon,Wednesday,No,No,58,64.01,1,No,No,75,0.84,Linux,Prepaid,Gold,Yes,1.13,High Net Worth,Bronze,0.53,0
2517,CUST12516,123,42,Male,Married,High,Service,Desktop,Yes,Online,Electronics,Yes,Yes,0.42,74.97,Evening,Sunday,Yes,No,56,108.1,0,No,No,153,0.87,Linux,Prepaid,Gold,No,1.08,Business,Bronze,0.49,0
2518,CUST12517,7,60,Male,Single,Medium,Student,Mobile,Yes,In-Store,Apparel,Yes,Yes,0.35,207.62,Afternoon,Tuesday,No,No,49,90.36,1,Yes,No,203,1.13,Linux,Debit,Platinum,No,1.1,Retail,Silver,0.42,0
2519,CUST12518,67,44,Male,Single,Medium,Service,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.18,299.54,Afternoon,Monday,Yes,No,58,77.56,1,No,No,56,1.46,Android,Debit,Platinum,No,1.11,High Net Worth,Gold,0.26,0
2520,CUST12519,1,25,Other,Divorced,Low,Professional,POS_Terminal,No,ATM,Grocery,Yes,Yes,0.27,65.76,Afternoon,Wednesday,Yes,No,51,55.48,0,No,No,213,1.03,Android,Prepaid,Gold,Yes,1.04,Retail,Silver,0.32,0
2521,CUST12520,99,60,Male,Single,Low,Service,POS_Terminal,Yes,Online,Pharmacy,Yes,Yes,0.77,53.72,Afternoon,Friday,No,No,57,79.8,1,Yes,No,285,0.6,Windows,Credit,Platinum,No,1.1,Retail,Bronze,0.29,0
2522,CUST12521,72,33,Female,Divorced,Medium,Professional,Desktop,Yes,Wire,Grocery,Yes,Yes,0.32,93.96,Night,Monday,No,No,53,71.43,0,Yes,No,294,1.03,iOS,Credit,Gold,No,1.09,Business,Gold,0.13,0
2523,CUST12522,73,58,Female,Divorced,Low,Student,Desktop,No,ATM,Apparel,Yes,Yes,0.19,6.16,Evening,Wednesday,Yes,No,48,78.85,0,No,No,125,0.66,iOS,Credit,Gold,No,1.1,Business,Gold,0.42,0
2524,CUST12523,91,49,Other,Single,Medium,Service,Desktop,Yes,ATM,Electronics,Yes,Yes,0.63,116.48,Evening,Tuesday,Yes,No,46,63.33,1,No,No,168,1.02,Linux,Debit,Platinum,No,1.15,Business,Silver,0.36,0
2525,CUST12524,116,41,Other,Divorced,Medium,Service,Desktop,No,In-Store,Pharmacy,Yes,Yes,0.26,245.34,Afternoon,Saturday,Yes,Yes,57,108.39,0,No,No,53,0.98,Android,Prepaid,Gold,No,1.17,Business,Gold,0.16,0
2526,CUST12525,143,51,Female,Divorced,High,Service,POS_Terminal,Yes,In-Store,Electronics,Yes,Yes,0.33,119.04,Evening,Monday,Yes,No,43,60.92,2,No,No,292,0.81,Android,Debit,Platinum,No,1.04,Business,Silver,0.35,0
2527,CUST12526,7,39,Other,Divorced,Medium,Retired,Desktop,Yes,Online,Electronics,Yes,Yes,0.48,91.34,Afternoon,Wednesday,Yes,No,59,49.65,1,No,No,151,1.22,Linux,Credit,Gold,No,1.12,Business,Gold,0.37,0
2528,CUST12527,97,61,Other,Married,High,Professional,Desktop,Yes,Wire,Grocery,Yes,Yes,0.24,232.17,Evening,Thursday,No,No,51,35.78,0,No,No,202,1.11,Linux,Debit,Gold,Yes,1.1,Business,Gold,0.31,0
2529,CUST12528,1,31,Other,Divorced,Medium,Service,Mobile,Yes,ATM,Pharmacy,Yes,Yes,0.17,40.11,Morning,Saturday,Yes,No,50,53.13,0,No,No,214,0.97,Android,Prepaid,Gold,No,1.12,Retail,Silver,0.39,0
2530,CUST12529,6,34,Male,Married,Medium,Service,Mobile,Yes,Online,Apparel,Yes,Yes,0.47,157.64,Evening,Friday,No,No,42,39.33,0,Yes,No,148,1.32,Android,Prepaid,Gold,No,1.13,High Net Worth,Bronze,0.66,0
2531,CUST12530,4,73,Other,Divorced,Medium,Service,POS_Terminal,Yes,ATM,Pharmacy,Yes,Yes,0.43,23.02,Evening,Friday,No,No,44,74.74,0,No,No,27,1.12,iOS,Debit,Platinum,No,1.11,Business,Silver,0.52,0
